date,ticker,price,chg_1d_pct,chg_1w_pct,chg_1m_pct
2026-07-06,2890.TW,41.0,3.27,3.8,25.38
2026-07-06,00679B.TWO,27.15999984741211,0.37,-1.06,2.3
2026-07-06,00772B.TWO,34.189998626708984,0.35,-0.23,1.69
2026-07-02,ALZ02.FUND,619.73,2.96,5.21,
2026-07-03,SHZB0.FUND,78.29,0.95,2.74,
