date,ticker,price,chg_1d_pct,chg_1w_pct,chg_1m_pct
2026-06-23,2890.TW,39.79999923706055,0.0,13.07,37.48
2026-06-23,00679B.TWO,26.860000610351562,-0.41,0.19,2.32
2026-06-23,00772B.TWO,33.720001220703125,-0.3,-0.41,1.41
2026-06-22,ALZ02.FUND,569.25,0.71,-1.58,
2026-06-22,SHZB0.FUND,71.59,0.52,-1.35,
