date,ticker,price,chg_1d_pct,chg_1w_pct,chg_1m_pct
2026-09-02,2890.TW,42.150001525878906,1.57,7.66,6.57
2026-09-02,00679B.TWO,25.649999618530273,0.23,-1.76,-2.79
2026-09-02,00772B.TWO,32.25,-0.06,-1.62,-3.03
2026-09-02,ALZ02.FUND,641.83,0.72,-0.41,
2026-09-02,SHZB0.FUND,80.72,1.13,-0.88,
