date,ticker,price,chg_1d_pct,chg_1w_pct,chg_1m_pct
2026-06-01,2890.TW,30.450000762939453,1.5,5.18,-0.33
2026-06-01,00679B.TWO,26.329999923706055,-0.49,0.3,-0.95
2026-06-01,00772B.TWO,33.56999969482422,-0.36,0.54,-0.05
2026-05-29,ALZ02.FUND,575.22,-0.02,0.85,
2026-05-29,SHZB0.FUND,72.26,0.17,1.39,
