date,ticker,price,chg_1d_pct,chg_1w_pct,chg_1m_pct
2026-06-10,2890.TW,33.0,-3.65,0.0,8.02
2026-06-10,00679B.TWO,26.510000228881836,0.57,0.11,0.74
2026-06-10,00772B.TWO,33.599998474121094,0.36,-0.27,0.45
2026-06-09,ALZ02.FUND,579.56,1.06,3.8,
2026-06-09,SHZB0.FUND,72.42,-0.49,3.78,
