date,ticker,price,chg_1d_pct,chg_1w_pct,chg_1m_pct
2026-07-21,2890.TW,40.20000076293945,1.26,1.39,1.01
2026-07-21,00679B.TWO,26.829999923706055,-0.59,0.37,-0.11
2026-07-21,00772B.TWO,33.52000045776367,-0.48,0.54,-0.18
2026-07-20,ALZ02.FUND,590.07,-1.38,-2.14,
2026-07-20,SHZB0.FUND,75.84,-1.12,-0.64,
