date,ticker,price,chg_1d_pct,chg_1w_pct,chg_1m_pct
2026-05-21,0050.TW,95.8499984741211,3.62,-0.21,11.0
2026-05-21,2330.TW,2230.0,2.06,-1.76,8.78
2026-05-21,00772B.TWO,33.099998474121094,0.52,-1.04,-2.06
2026-05-20,ALZ02.FUND,568.52,0.5,0.81,
2026-05-20,SHZB0.FUND,71.22,0.54,1.32,
