date,ticker,price,chg_1d_pct,chg_1w_pct,chg_1m_pct
2026-06-24,2890.TW,39.54999923706055,-0.63,12.04,33.84
2026-06-24,00679B.TWO,26.979999542236328,0.45,1.16,2.66
2026-06-24,00772B.TWO,33.880001068115234,0.47,0.62,1.67
2026-06-22,ALZ02.FUND,569.25,0.71,-1.58,
2026-06-22,SHZB0.FUND,71.59,0.52,-1.35,
