date,ticker,price,chg_1d_pct,chg_1w_pct,chg_1m_pct
2026-08-18,2890.TW,39.599998474121094,0.0,1.41,3.35
2026-08-18,00679B.TWO,25.799999237060547,-1.04,-1.98,-3.84
2026-08-18,00772B.TWO,32.189998626708984,-1.08,-2.03,-3.55
2026-08-17,ALZ02.FUND,625.15,0.37,-1.11,
2026-08-17,SHZB0.FUND,77.78,0.39,-0.52,
