date,ticker,price,chg_1d_pct,chg_1w_pct,chg_1m_pct
2026-08-27,2890.TW,39.349998474121094,0.51,0.0,1.29
2026-08-27,00679B.TWO,26.040000915527344,-0.27,-0.15,-0.72
2026-08-27,00772B.TWO,32.709999084472656,-0.21,-0.12,-0.54
2026-08-28,ALZ02.FUND,635.94,-0.61,-1.83,
2026-08-28,SHZB0.FUND,80.03,-0.51,-1.48,
