date,ticker,price,chg_1d_pct,chg_1w_pct,chg_1m_pct
2026-07-15,2890.TW,39.95000076293945,0.76,-4.65,13.17
2026-07-15,00679B.TWO,26.75,0.07,-0.07,0.3
2026-07-15,00772B.TWO,33.5099983215332,0.09,-0.5,-0.48
2026-07-14,ALZ02.FUND,592.85,-1.68,-4.74,
2026-07-14,SHZB0.FUND,75.09,-1.62,-4.21,
