date,ticker,price,chg_1d_pct,chg_1w_pct,chg_1m_pct
2026-07-14,2890.TW,39.650001525878906,-1.37,-3.53,12.64
2026-07-14,00679B.TWO,26.729999542236328,-0.11,-1.11,-0.3
2026-07-14,00772B.TWO,33.47999954223633,-0.18,-1.7,-1.12
2026-07-13,ALZ02.FUND,602.95,-0.19,-1.71,
2026-07-13,SHZB0.FUND,76.33,-0.3,-0.35,
