date,ticker,price,chg_1d_pct,chg_1w_pct,chg_1m_pct
2026-07-29,2890.TW,38.599998474121094,-0.13,0.24,1.24
2026-07-29,00679B.TWO,27.030000686645508,0.45,0.78,-0.07
2026-07-29,00772B.TWO,33.43000030517578,0.3,-0.18,-1.15
2026-07-28,ALZ02.FUND,621.09,2.27,4.07,
2026-07-28,SHZB0.FUND,78.64,2.01,4.55,
