date,ticker,price,chg_1d_pct,chg_1w_pct,chg_1m_pct
2026-05-29,2890.TW,30.0,1.69,3.09,-3.07
2026-05-29,00679B.TWO,26.459999084472656,1.03,1.57,-0.28
2026-05-29,00772B.TWO,33.689998626708984,0.9,1.35,0.51
2026-05-29,ALZ02.FUND,575.22,-0.02,0.85,
2026-05-29,SHZB0.FUND,72.26,0.17,1.39,
