date,ticker,price,chg_1d_pct,chg_1w_pct,chg_1m_pct
2026-07-22,2890.TW,38.50783920288086,0.5,1.13,2.15
2026-07-22,00679B.TWO,26.81999969482422,-0.04,0.26,-0.59
2026-07-22,00772B.TWO,33.4900016784668,-0.09,0.36,-0.74
2026-07-21,ALZ02.FUND,596.82,1.14,0.67,
2026-07-21,SHZB0.FUND,75.22,-0.82,0.17,
