date,ticker,price,chg_1d_pct,chg_1w_pct,chg_1m_pct
2026-07-10,2890.TW,40.45000076293945,0.0,1.89,21.65
2026-07-10,00679B.TWO,26.799999237060547,0.0,-0.96,0.9
2026-07-10,00772B.TWO,33.709999084472656,0.0,-1.06,0.5
2026-07-10,ALZ02.FUND,604.07,-1.09,-2.53,
2026-07-10,SHZB0.FUND,76.56,-0.7,-2.21,
