date,ticker,price,chg_1d_pct,chg_1w_pct,chg_1m_pct
2026-08-17,2890.TW,39.599998474121094,-2.34,1.8,4.65
2026-08-17,00679B.TWO,26.06999969482422,-0.72,-1.59,-3.41
2026-08-17,00772B.TWO,32.68000030517578,-0.76,-1.63,-2.97
2026-08-14,ALZ02.FUND,622.87,-0.84,-0.02,
2026-08-14,SHZB0.FUND,77.48,-1.45,0.04,
