date,ticker,price,chg_1d_pct,chg_1w_pct,chg_1m_pct
2026-09-22,2890.TW,45.400001525878906,-0.66,1.91,15.52
2026-09-22,00679B.TWO,25.579999923706055,-0.23,1.03,-1.2
2026-09-22,00772B.TWO,32.16999816894531,-0.09,1.23,-0.7
2026-09-22,ALZ02.FUND,630.32,0.29,1.77,
2026-09-22,SHZB0.FUND,78.84,-0.2,1.98,
