date,ticker,price,chg_1d_pct,chg_1w_pct,chg_1m_pct
2026-09-23,2890.TW,45.04999923706055,-0.77,-0.55,15.07
2026-09-23,00679B.TWO,25.68000030517578,0.39,1.1,-1.65
2026-09-23,00772B.TWO,32.27000045776367,0.31,1.26,-1.12
2026-09-23,ALZ02.FUND,624.6,-0.91,0.53,
2026-09-22,SHZB0.FUND,78.84,-0.2,1.98,
