date,ticker,price,chg_1d_pct,chg_1w_pct,chg_1m_pct
2026-06-29,2890.TW,39.5,0.89,-0.75,31.67
2026-06-29,00679B.TWO,27.450000762939453,0.04,1.78,3.74
2026-06-29,00772B.TWO,34.27000045776367,0.03,1.33,2.14
2026-06-26,ALZ02.FUND,603.88,2.52,5.87,
2026-06-26,SHZB0.FUND,76.2,2.24,6.59,
