date,ticker,price,chg_1d_pct,chg_1w_pct,chg_1m_pct
2026-06-09,2890.TW,34.25,7.37,10.48,12.11
2026-06-09,00679B.TWO,26.360000610351562,-0.34,-0.79,0.09
2026-06-09,00772B.TWO,33.47999954223633,-0.33,-1.06,0.15
2026-06-08,ALZ02.FUND,573.49,-0.53,1.22,
2026-06-08,SHZB0.FUND,72.78,-0.16,2.03,
