date,ticker,price,chg_1d_pct,chg_1w_pct,chg_1m_pct
2026-08-11,2890.TW,39.04999923706055,0.39,-1.39,3.33
2026-08-11,00679B.TWO,26.31999969482422,-0.64,-0.49,-1.53
2026-08-11,00772B.TWO,33.0,-0.66,-0.54,-1.02
2026-08-10,ALZ02.FUND,632.19,1.47,4.36,
2026-08-10,SHZB0.FUND,78.19,0.96,3.36,
