date,ticker,price,chg_1d_pct,chg_1w_pct,chg_1m_pct
2026-05-28,2890.TW,29.5,-0.51,-0.67,-7.52
2026-05-28,00679B.TWO,26.190000534057617,-0.53,0.96,-1.92
2026-05-28,00772B.TWO,33.38999938964844,-0.27,0.88,-0.88
2026-05-27,ALZ02.FUND,570.66,0.37,0.88,
2026-05-27,SHZB0.FUND,72.12,0.43,1.81,
