date,ticker,price,chg_1d_pct,chg_1w_pct,chg_1m_pct
2026-06-22,2890.TW,39.79999923706055,0.0,16.54,36.77
2026-06-22,00679B.TWO,26.969999313354492,-0.26,0.78,3.53
2026-06-22,00772B.TWO,33.81999969482422,-0.32,0.18,2.17
2026-06-18,ALZ02.FUND,565.24,-0.9,-2.54,
2026-06-19,SHZB0.FUND,71.22,-0.38,-2.44,
