date,ticker,price,chg_1d_pct,chg_1w_pct,chg_1m_pct
2026-07-01,2890.TW,40.0,0.25,1.14,29.03
2026-07-01,00679B.TWO,27.049999237060547,-1.42,0.26,1.81
2026-07-01,00772B.TWO,33.959999084472656,-1.19,0.24,0.77
2026-06-30,ALZ02.FUND,600.65,-1.11,5.52,
2026-06-30,SHZB0.FUND,76.14,-0.44,6.36,
