date,ticker,price,chg_1d_pct,chg_1w_pct,chg_1m_pct
2026-08-21,2890.TW,39.599998474121094,0.64,-2.34,2.72
2026-08-21,00679B.TWO,25.84000015258789,-0.92,-0.54,-2.0
2026-08-21,00772B.TWO,32.470001220703125,-0.85,-0.97,-1.87
2026-08-20,ALZ02.FUND,639.03,-1.85,1.73,
2026-08-20,SHZB0.FUND,81.55,-0.11,3.73,
