date,ticker,price,chg_1d_pct,chg_1w_pct,chg_1m_pct
2026-06-02,2890.TW,31.0,1.81,4.91,1.14
2026-06-03,00679B.TWO,26.479999542236328,-0.34,0.57,-0.16
2026-06-03,00772B.TWO,33.689998626708984,-0.44,0.63,0.42
2026-06-02,ALZ02.FUND,558.34,-1.45,-1.8,
2026-06-02,SHZB0.FUND,69.78,-2.17,-2.83,
