date,ticker,price,chg_1d_pct,chg_1w_pct,chg_1m_pct
2026-09-18,2890.TW,45.25,-1.52,3.55,14.27
2026-09-18,00679B.TWO,25.690000534057617,0.67,1.7,-0.58
2026-09-18,00772B.TWO,32.279998779296875,0.53,1.8,-0.15
2026-09-18,ALZ02.FUND,624.54,-0.28,2.1,
2026-09-18,SHZB0.FUND,78.41,-0.24,1.48,
