date,ticker,price,chg_1d_pct,chg_1w_pct,chg_1m_pct
2026-09-15,2890.TW,44.54999923706055,-0.56,2.53,12.5
2026-09-15,00679B.TWO,25.31999969482422,0.16,-1.09,-0.81
2026-09-15,00772B.TWO,31.920000076293945,0.16,-0.62,-0.84
2026-09-15,ALZ02.FUND,619.38,-0.13,-0.11,
2026-09-14,SHZB0.FUND,77.78,0.66,-2.64,
