date,ticker,price,chg_1d_pct,chg_1w_pct,chg_1m_pct
2026-06-08,2890.TW,31.899999618530273,-2.45,4.76,4.25
2026-06-08,00679B.TWO,26.450000762939453,-0.38,0.46,0.13
2026-06-08,00772B.TWO,33.59000015258789,-0.5,0.06,0.36
2026-06-05,ALZ02.FUND,576.53,0.34,0.23,
2026-06-05,SHZB0.FUND,72.9,0.83,0.89,
