date,ticker,price,chg_1d_pct,chg_1w_pct,chg_1m_pct
2026-06-04,2890.TW,33.150001525878906,0.45,12.37,7.28
2026-06-04,00679B.TWO,26.489999771118164,0.04,1.15,-0.13
2026-06-04,00772B.TWO,33.650001525878906,-0.12,0.78,0.3
2026-06-03,ALZ02.FUND,560.46,0.38,-1.79,
2026-06-03,SHZB0.FUND,70.45,0.96,-2.32,
