date,ticker,price,chg_1d_pct,chg_1w_pct,chg_1m_pct
2026-07-08,2890.TW,41.900001525878906,1.95,4.75,22.34
2026-07-08,00679B.TWO,26.770000457763672,-0.96,-1.04,1.56
2026-07-08,00772B.TWO,33.68000030517578,-1.12,-0.82,1.01
2026-07-07,ALZ02.FUND,622.32,1.45,2.45,
2026-07-07,SHZB0.FUND,78.39,2.34,2.96,
