date,ticker,price,chg_1d_pct,chg_1w_pct,chg_1m_pct
2026-09-10,2890.TW,42.900001525878906,-0.69,0.7,7.38
2026-09-10,00679B.TWO,25.43000030517578,-0.59,-1.32,-2.46
2026-09-10,00772B.TWO,32.02000045776367,-0.19,-1.05,-2.58
2026-09-10,ALZ02.FUND,612.97,-0.62,-4.5,
2026-09-09,SHZB0.FUND,77.71,-0.89,-3.73,
