date,ticker,price,chg_1d_pct,chg_1w_pct,chg_1m_pct
2026-09-17,2890.TW,45.95000076293945,1.43,7.11,16.77
2026-09-17,00679B.TWO,25.520000457763672,0.47,0.35,-2.15
2026-09-17,00772B.TWO,32.11000061035156,0.75,0.72,-1.52
2026-09-17,ALZ02.FUND,626.27,0.8,2.17,
2026-09-16,SHZB0.FUND,78.04,0.94,0.42,
