date,ticker,price,chg_1d_pct,chg_1w_pct,chg_1m_pct
2026-09-20,2890.TW,45.29999923706055,0.11,1.12,16.3
2026-09-20,00679B.TWO,25.68000030517578,-0.04,1.58,-0.58
2026-09-20,00772B.TWO,32.279998779296875,0.0,1.73,-0.15
2026-09-18,ALZ02.FUND,624.54,-0.28,2.1,
2026-09-18,SHZB0.FUND,78.41,-0.24,1.48,
