date,ticker,price,chg_1d_pct,chg_1w_pct,chg_1m_pct
2026-08-20,2890.TW,39.349998474121094,-0.13,-1.5,3.01
2026-08-20,00679B.TWO,26.360000610351562,1.46,0.04,-1.27
2026-08-20,00772B.TWO,32.75,1.21,-0.36,-1.32
2026-08-19,ALZ02.FUND,651.05,2.9,3.34,
2026-08-19,SHZB0.FUND,81.64,3.32,4.67,
