date,ticker,price,chg_1d_pct,chg_1w_pct,chg_1m_pct
2026-06-30,2890.TW,39.900001525878906,1.01,0.25,31.03
2026-06-30,00679B.TWO,27.440000534057617,-0.04,2.16,4.22
2026-06-30,00772B.TWO,34.369998931884766,0.29,1.93,2.81
2026-06-29,ALZ02.FUND,607.41,0.58,7.46,
2026-06-29,SHZB0.FUND,76.48,0.37,7.39,
