date,ticker,price,chg_1d_pct,chg_1w_pct,chg_1m_pct
2026-06-18,2890.TW,39.79999923706055,9.49,19.7,34.01
2026-06-18,00679B.TWO,27.040000915527344,0.86,1.81,4.24
2026-06-18,00772B.TWO,33.93000030517578,0.5,1.16,2.93
2026-06-17,ALZ02.FUND,570.39,-0.94,-0.53,
2026-06-17,SHZB0.FUND,72.47,0.57,-0.54,
