date,ticker,price,chg_1d_pct,chg_1w_pct,chg_1m_pct
2026-09-24,2890.TW,45.150001525878906,0.22,-1.74,14.74
2026-09-24,00679B.TWO,25.280000686645508,-1.56,-0.94,-2.92
2026-09-24,00772B.TWO,31.84000015258789,-1.33,-0.84,-2.23
2026-09-24,ALZ02.FUND,628.27,0.59,0.32,
2026-09-23,SHZB0.FUND,79.34,0.63,1.67,
