date,ticker,price,chg_1d_pct,chg_1w_pct,chg_1m_pct
2026-09-01,2890.TW,41.5,0.97,5.6,4.8
2026-09-01,00679B.TWO,25.59000015258789,-1.04,-1.16,-2.21
2026-09-01,00772B.TWO,32.27000045776367,-0.8,-0.83,-2.32
2026-09-01,ALZ02.FUND,637.24,0.64,-2.19,
2026-08-31,SHZB0.FUND,79.05,-1.22,-2.77,
